Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2025-08-28T04:00:00.000Z,503.8986776721,507.8735040841,502.3186878124,506.4326477051,18015600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-08-29T04:00:00.000Z,505.458793364,506.3928799767,501.3150235761,503.5011901855,20961600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-02T04:00:00.000Z,497.3203409537,502.8155372126,493.6833711759,501.9410705566,18128000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-03T04:00:00.000Z,500.6194673134,504.5942937992,499.1587173668,502.1696472168,16345100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-04T04:00:00.000Z,501.1262158348,504.9519922304,499.9834593336,504.7731323242,15509500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-05T04:00:00.000Z,505.866224726,508.7479677929,489.2713124222,491.884765625,31994800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-08T04:00:00.000Z,494.9751759507,498.0457560063,491.9145729908,495.0646362305,16771000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-09T04:00:00.000Z,498.2742984765,499.0891451753,494.5677922273,495.2733154297,14410500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-10T04:00:00.000Z,499.8145678369,500.0629944925,493.5939546767,497.2209777832,21611800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-11T04:00:00.000Z,499.0891506177,500.0033740527,494.7466575341,497.8569641113,18881600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-12T04:00:00.000Z,503.4614629424,509.3243260516,500.6790964815,506.6910095215,23624900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-15T04:00:00.000Z,505.5880086221,512.2259313575,503.8092652497,512.1166381836,17143800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-16T04:00:00.000Z,513.627113022,513.9748860992,505.3992229341,505.8364562988,19711900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-17T04:00:00.000Z,507.406471739,508.0722685206,502.7459852442,506.8102416992,15816600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-18T04:00:00.000Z,508.2709989352,509.8410724067,504.4651158522,505.2501525879,18913700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
